date,stock A,stock B,stock C,stock D,stock E,stock F,stock G,stock H,stock I,stock J
20150914,2.771480176,3.257170515,11.77446349,1.769191055,11.61610026,9.145528822,4.410460282,8.285988403,7.969242836,1.536858741
20150915,2.718004749,3.396973697,11.95931567,1.734054282,11.72837339,9.080790469,4.341040569,8.070282147,7.982244635,1.55658342
20150916,2.726882075,3.571119042,11.90605546,1.684126231,11.48016366,8.937112561,4.334285623,8.178885395,7.8465414,1.51149663
20150917,2.776885209,3.438587646,12.07761822,1.681671714,11.34781128,8.920528006,4.342962094,8.107276354,7.774529939,1.527710987
20150918,2.803891959,3.417503273,12.18623899,1.610333849,11.33445935,8.896877286,4.292934022,8.236942745,7.827710331,1.511915494
20150921,2.819248146,3.527363065,12.36346091,1.628079123,11.43610336,9.003056694,4.239728476,8.584213004,7.989817183,1.476738952
20150922,2.861035586,3.488677914,12.3706445,1.608809332,11.51891665,8.92271041,4.288972012,8.401958888,7.989543837,1.530590696
20150923,2.875776482,3.479738184,12.49331078,1.59671186,11.32800441,9.091190718,4.380407553,8.497051659,8.056159154,1.518428866
20150924,2.929077316,3.336792062,12.62429847,1.583379547,11.24983125,9.105672839,4.333064282,8.401293024,7.932904879,1.499536222
20150925,2.984272549,3.383244026,12.58987847,1.614491829,11.30402155,8.928482162,4.261388619,8.726933077,7.961999111,1.479402204
20150928,2.96998524,3.453974005,12.34080273,1.693139575,11.4615162,8.890755727,4.184805679,8.761658915,8.065266735,1.475188681
20150929,2.973979231,3.48479126,12.77517316,1.722265307,11.1366693,8.852123888,4.138980449,9.05844039,8.107738501,1.44497698
20150930,2.995342609,3.601045739,13.27320803,1.713201449,11.16755149,8.713808216,4.156132856,9.147884951,7.734186304,1.433686372
20151001,3.041265677,3.477808087,12.9995529,1.679295202,11.24421921,8.669371586,4.210371967,9.126075058,7.72416635,1.420408048
20151002,3.067302626,3.487203224,12.83260377,1.677720602,11.13740606,8.744524681,4.15194822,8.958442234,7.691684093,1.409997232
20151005,3.081382114,3.517793676,12.50263189,1.691835801,10.88930708,8.671868802,4.097452377,9.005196209,7.800190113,1.412729559
20151006,3.050119957,3.548151143,12.36729732,1.719445829,11.18612452,8.575632107,3.992626422,9.020229643,7.749418039,1.418488481
20151007,3.049208182,3.480684488,12.38680481,1.730366067,11.23328635,8.407373445,4.062852711,9.170735553,7.764555742,1.427431557
20151008,3.00816973,3.504792602,12.51446739,1.708734446,11.48591197,8.44329881,3.956784661,8.971227213,7.776137585,1.397842389
20151009,2.945485679,3.451854686,12.30007904,1.704829314,11.34153997,8.535363195,4.048324643,8.784700176,7.749831555,1.38627178
20151012,2.899941415,3.476906847,11.92376529,1.71497858,11.11111938,8.504854653,4.153934934,8.87617689,7.734543745,1.403502187
20151013,2.922015186,3.470201475,11.83402168,1.789955287,11.1334828,8.613108881,4.180432479,8.656091246,7.753023418,1.394812069
20151014,2.88314249,3.469402729,11.82547251,1.806940741,11.12252761,8.624961638,4.119414343,8.433453032,7.626512141,1.385168929
20151015,2.89446564,3.410368223,11.82518355,1.771574855,10.98122289,8.567677515,4.169059968,8.572673922,7.441522703,1.372544013
20151016,2.924305216,3.357412782,11.80867286,1.732623928,10.61304537,8.474129612,4.20895027,8.526194868,7.503313303,1.351180851
20151019,2.943626928,3.334921817,12.0283521,1.712066353,10.54726667,8.415874245,4.155163254,8.252720206,7.435335647,1.35269406
20151020,3.062215386,3.446160926,12.24167774,1.749050624,10.74909292,8.711723103,4.102244746,8.401741891,7.349805215,1.379945595
20151021,3.111994962,3.519052482,12.43196732,1.731237518,10.71274795,8.980302008,4.093172034,8.352950041,7.473008071,1.332324749
20151022,3.091642765,3.506225622,12.50073538,1.732077838,10.8339873,9.004161061,3.98924646,8.365740719,7.446074935,1.32858706
20151023,3.140182839,3.643216545,12.64120304,1.748361489,10.92583803,9.085816087,3.969879297,8.316035462,7.27200587,1.323741568
20151026,3.081901811,3.528085895,12.93930217,1.776194286,10.82261992,9.208055754,3.967278307,8.200294782,7.161923835,1.304471092
20151027,3.087080471,3.620553592,13.17123125,1.799474732,11.01095554,9.362030319,4.034147818,8.159879216,7.032709138,1.278760162
20151028,3.090700776,3.695322367,13.40318246,1.794887755,10.8778721,9.461928396,4.035146061,8.35733103,6.900720363,1.276180659
20151029,3.069448329,3.67419668,13.35020631,1.776134156,10.91223336,9.681144373,4.119851415,8.346759222,6.885289341,1.314683404
20151030,3.117107879,3.715465208,13.26541274,1.809692717,10.83456008,9.321153124,4.09331142,8.342435425,6.802689236,1.303247076
20151102,3.051268279,3.700167958,13.33908232,1.86088099,10.92871989,9.130287205,4.060650632,8.350364767,6.889956465,1.310155754
20151103,3.147194495,3.736334001,13.08730035,1.862184165,11.36150545,9.21996702,4.004196484,8.373402113,6.817309175,1.326869394
20151104,3.12843613,3.671585449,13.058836,1.827205623,11.40232585,9.167013212,4.001577072,8.608484048,6.749141482,1.344863506
20151105,3.174473148,3.65035825,13.36741444,1.860573836,11.76658444,9.195697305,3.871948178,8.784914699,6.744068421,1.281806785
20151106,3.084633933,3.645432271,13.1900492,1.863316531,11.7352625,9.136477678,3.791951685,8.712397802,6.653396403,1.285095798
20151109,3.065833642,3.643959964,13.37051269,1.868211387,11.80475063,8.886307393,3.800263167,8.61333644,6.800635794,1.258926342
20151110,3.079329351,3.607859964,13.53388161,1.857945772,12.00966009,8.712484715,3.773442156,8.351179705,6.77030166,1.247372695
20151111,3.091631863,3.696613063,13.5027349,1.853850396,11.90959994,8.746278043,3.83126757,8.241895615,6.789147532,1.252908944
20151112,3.113213487,3.733550362,13.25399964,1.826539664,11.63889527,8.662505764,3.837340327,8.027339763,6.947038124,1.275279196
20151113,3.103886059,3.744769398,13.17701661,1.853674898,11.88524589,8.649821474,3.813223149,8.05586434,6.998190245,1.303849111
20151116,3.153190406,3.805309055,13.21961706,1.874972483,11.99537729,8.904195877,3.87880279,8.012413638,7.015838643,1.269458234
20151117,3.109771462,3.81679752,13.17359623,1.875150073,12.07320043,8.828835014,3.846396382,7.99926707,7.031979563,1.270704115
20151118,3.100181473,4.010993727,13.06807783,1.896859659,11.9239161,8.895664342,3.871049797,8.083464775,6.806984672,1.29270578
20151119,3.017990548,4.019839232,13.28136935,1.902701425,11.90817845,8.815019986,3.956586384,8.067621984,6.990338084,1.284141207
20151120,3.048088735,4.098336312,13.36582856,1.871982189,12.05242898,8.816401121,3.927509574,8.120934182,6.905288579,1.25235515
20151123,3.096208057,4.131226262,13.3905702,1.842044963,11.89240338,8.696024038,3.933294684,8.108031166,6.746963958,1.254334738
20151124,3.102531874,4.106409576,13.23283996,1.821048937,12.1277641,8.525124015,3.865263345,8.162864192,6.982705792,1.282092571
20151125,3.210260251,4.096774816,12.86119048,1.819581583,12.21183926,8.415828154,3.86652335,8.143620668,6.988700062,1.332417344
20151126,3.264027335,4.004318464,13.30923408,1.785880116,12.18791764,8.306577323,3.957688146,8.00496681,7.068488518,1.356585624
20151127,3.261353331,4.073147636,13.25695484,1.771562321,11.7794815,8.264206694,3.985620533,7.894687312,7.031183345,1.363904813
20151130,3.266012626,4.134018,12.73006291,1.758477257,11.67092155,8.226052396,3.930804321,7.905592822,7.086722885,1.34580091
20151201,3.358372658,4.150542926,12.42778291,1.763730019,11.68099526,8.031422105,3.907560654,7.791251766,7.134380369,1.352292693
20151202,3.30697502,4.086866552,12.54039269,1.791623844,11.55611273,7.945907331,3.915883436,7.735415963,7.037882815,1.342204946
20151203,3.248117513,4.091606388,12.36340044,1.789509155,11.73626192,7.846370408,3.985529887,7.903181231,7.1614539,1.361702655
20151204,3.320222596,4.224746068,11.98714283,1.828759906,11.9937574,7.817153931,4.017487104,7.900807714,7.331074127,1.377510132
20151207,3.323943803,4.123419068,12.3949468,1.846152131,12.15253997,7.698957482,4.051240613,7.751257486,7.541682825,1.356495888
20151208,3.379310319,4.279784516,12.22623024,1.870266288,12.39926066,7.61894453,4.055409497,7.942347433,7.786964152,1.3473317
20151209,3.353139397,4.47666702,12.22550092,1.919544779,12.63340927,7.59083578,3.958237392,7.816511491,7.774413457,1.353761296
20151210,3.389173199,4.491508357,12.05116077,1.883952895,12.78190809,7.700350662,4.003720947,7.878916725,7.869158385,1.344260038
20151211,3.364646986,4.450628869,12.37463879,1.930756025,12.86865328,7.720036181,4.210602676,8.017706594,7.749230469,1.369669386
20151214,3.384283342,4.346392626,12.31704293,1.973381857,12.91813537,8.061492557,4.310455511,7.948320858,7.723995462,1.402160153
20151215,3.386286543,4.414506048,12.42187345,1.973731716,13.04316136,7.866251354,4.343359281,7.941215155,7.579135188,1.391178251
20151216,3.276716097,4.377152239,12.56123687,1.987682324,13.47163574,8.021582947,4.313906844,8.215321892,7.68612414,1.416393038
20151217,3.24748227,4.490764672,12.83503493,1.982368625,13.47061722,8.044825337,4.301021458,8.229164661,7.694695579,1.441536998
20151218,3.241368447,4.562677529,13.09862838,1.961162087,13.46722438,8.022458748,4.246580702,8.312337715,7.658053131,1.450762152
20151221,3.337087061,4.572604339,12.98995856,1.968536116,13.89037685,8.046399756,4.3540434,8.318273568,7.555014443,1.450994495
20151222,3.441861672,4.500035499,12.82436635,1.92020062,13.86815114,8.08031835,4.471099313,8.475151138,7.651951916,1.46352091
20151223,3.472616219,4.577807863,12.82421862,1.961294397,14.21374965,8.056569481,4.572101397,8.546172302,7.679456069,1.444127503
20151224,3.48736873,4.690861683,13.3485858,1.938282781,14.14719306,8.288885134,4.588431436,8.590754778,7.620032752,1.442849981
20151225,3.414023416,4.587385297,13.41023287,1.973970353,13.8873191,8.207135495,4.574237037,8.693894681,7.499998294,1.448760951
20151228,3.417111064,4.600283355,13.50957019,1.931167041,13.73575565,8.021880912,4.562016773,9.040153621,7.292049777,1.460724163
20151229,3.505615949,4.594795881,13.0053647,1.920921629,14.03748581,8.275104169,4.477445026,9.273258863,7.557536852,1.477606783
20151230,3.527890953,4.612261854,13.12994094,1.959425221,14.05973395,8.187779783,4.518579148,9.422815542,7.791332477,1.454620565
20151231,3.449445352,4.569078635,13.33967486,1.949626009,14.03997773,8.303997502,4.489370309,9.376300244,7.826877849,1.445510646
20160101,3.460697214,4.625279067,13.12319245,1.983472358,14.11031378,8.229509126,4.529728014,9.20532342,7.885273126,1.421062472
20160104,3.430919119,4.580243283,13.24784412,1.987773519,13.87753965,8.047607528,4.653259001,9.21650924,7.874283291,1.424983781
20160105,3.473266175,4.584237377,13.38065943,2.10518279,13.76739636,8.169213266,4.616954674,9.320769669,8.053499371,1.434536623
20160106,3.406128127,4.459123767,13.60617917,2.046750998,13.77833015,8.58715418,4.682514328,9.551778451,7.923456623,1.352239747
20160107,3.442424593,4.501985982,13.32452619,2.056102925,13.78611223,8.729439959,4.652212079,9.768232503,7.901611471,1.312301951
20160108,3.446380127,4.59317114,12.9770872,2.090353471,13.79658358,8.619777126,4.641238247,9.651776614,8.004415118,1.313316672
20160111,3.367179711,4.563484758,13.19249959,2.136867708,14.05297115,8.519377784,4.644486403,9.79492018,7.92499605,1.304576665
20160112,3.333756363,4.498142008,13.18003231,2.095909742,14.23048557,8.455136337,4.721651454,9.908206028,7.721952577,1.333779698
20160113,3.284405873,4.516998981,13.3507676,2.033180956,14.61078547,8.590532212,4.867694559,10.1464178,7.773329218,1.341321165
20160114,3.324872449,4.387062102,13.68650026,2.018573463,14.44242711,8.519423875,5.002622184,10.07279372,7.815806012,1.334140414
20160115,3.287141079,4.483436662,13.13683674,2.006719245,14.62580185,8.539625331,5.001459827,9.849292507,7.898100548,1.32148372
20160118,3.266130023,4.456275773,13.32905096,2.013032524,14.87291154,8.727843009,4.95179707,9.952269183,7.970652105,1.30932175
20160119,3.171801724,4.474963077,13.6935081,1.993904078,15.15914363,8.598287745,4.819190051,9.992920313,7.659539018,1.311710977
20160120,3.22179015,4.345027943,13.59148318,2.063067579,14.81622308,8.826868032,4.75167531,9.892444999,7.815518819,1.311131042
20160121,3.22118489,4.469565806,13.73853458,2.051276991,15.51742644,9.081827675,4.742232779,9.71809932,7.879224457,1.306512046
20160122,3.316072709,4.578737672,13.65940873,2.039190078,15.32321373,9.276944539,4.726696182,9.721901144,8.0611009,1.324315043
20160125,3.351804251,4.544233103,13.68569718,2.066066122,15.27214207,9.218183854,4.850671875,9.8883188,8.080231573,1.347520201
20160126,3.271944764,4.519689311,13.78903365,2.030103497,15.49950607,9.255903172,4.834495417,9.739955954,7.915669302,1.347066383
20160127,3.314106461,4.492463688,14.04965505,2.026088234,15.57508512,8.681387583,4.746732373,9.860459129,7.75686243,1.354722728
20160128,3.234648527,4.468521566,14.10734909,2.053766955,15.78183502,8.79430839,4.810405104,10.0149541,7.779965027,1.358005587
20160129,3.264117227,4.508053639,14.51049725,2.054969594,16.02732509,8.735694667,4.964952302,10.08230588,7.621458755,1.359375775
20160201,3.311231762,4.431551927,14.47274012,2.084964879,16.12799065,8.744145388,4.999123432,10.21177426,7.358023626,1.379512052
20160202,3.425585494,4.461721672,14.34241343,2.082445098,16.29318158,9.133068037,4.955278782,10.27431843,7.480183919,1.381125648
20160203,3.343491942,4.445027897,14.68049415,2.067180923,16.0390573,9.271851748,5.019943093,10.24368735,7.582594337,1.383276268
20160204,3.296826109,4.554509365,14.86728532,2.061593117,16.10707657,9.539236356,5.026245482,10.32202603,7.541020597,1.36769319
20160205,3.438959693,4.669684939,14.7309335,2.090540586,16.18894657,9.963227323,4.922907815,10.43109332,7.449990778,1.360595486
20160208,3.404987049,4.700541199,14.52576409,2.094311991,16.55015613,10.11241166,4.832683008,10.38814548,7.32779666,1.368270257
20160209,3.452360732,4.612660274,14.41098849,2.163536569,16.53879397,10.29893027,4.833668125,10.3639416,7.127278476,1.417157891
20160210,3.427717477,4.652699297,14.74472339,2.139983255,16.65020153,10.69552003,4.859063534,10.33292223,6.999534453,1.448911664
20160211,3.443450303,4.692646646,14.83325466,2.112033117,17.26040325,10.81577278,4.650745509,10.14220329,7.018385497,1.47697207
20160212,3.411139973,4.749373024,14.53410467,2.098246879,17.55505267,10.73680559,4.731117563,10.14879627,7.071922199,1.478924529
20160215,3.431073573,4.663607879,14.85031215,2.154365593,17.45368502,11.04167606,4.681475823,10.19791717,7.06505151,1.489280938
20160216,3.615732037,4.567498099,15.20809618,2.121443817,17.60703058,11.28137907,4.546044258,10.3169086,6.970370746,1.522934565
20160217,3.646704616,4.52364801,15.20631188,2.135816473,17.90998865,11.29725026,4.643636159,10.27951868,7.061969168,1.524846064
20160218,3.683813922,4.512056803,15.1013315,2.146991779,18.20305687,11.08247026,4.683530284,10.19118899,7.090246499,1.510779912
20160219,3.695495461,4.410707009,14.90489881,2.148855706,18.67077005,11.19770853,4.672779356,10.29425199,6.949354406,1.512685464
20160222,3.65243605,4.400771834,14.78267583,2.196266455,18.73233723,11.27471252,4.693112628,10.71178931,6.955997922,1.503558706
20160223,3.757254602,4.284462009,15.25808114,2.17784122,18.41634636,11.34777888,4.624650459,10.62144125,6.936902138,1.530534281
20160224,3.743091984,4.391814864,14.90495637,2.210995583,18.32119667,11.12867098,4.497623036,10.58561221,6.828266581,1.491561691
20160225,3.671418972,4.376273926,14.7770375,2.224484204,18.4183655,10.69398959,4.453371511,10.39636153,6.669682895,1.475584026
20160226,3.651496537,4.487291766,14.97437257,2.269291932,18.7571818,10.48086025,4.437980626,10.35244223,6.845187788,1.471143114
20160229,3.628048934,4.407529815,15.16776962,2.199139078,18.8736259,10.46407643,4.507811379,10.56822185,6.853530872,1.48311414
20160301,3.635341713,4.457572619,15.06220948,2.191917283,19.00048749,10.57664808,4.499872494,10.4101148,6.613950406,1.473781717
20160302,3.748390274,4.557316754,15.1100518,2.257038992,19.39187879,10.30981809,4.478256048,10.30137713,6.684267778,1.459757902
20160303,3.67695226,4.530723944,15.09197725,2.317709105,19.64951167,9.861183162,4.476054687,10.23288563,6.700897074,1.450538821
20160304,3.643719838,4.466479332,14.97975107,2.349286519,20.08508634,9.660222182,4.576535658,10.21918957,6.69545469,1.456716117
20160307,3.541850893,4.486512425,14.64373244,2.40400342,20.17912776,9.64833525,4.668368638,10.32307488,6.571230845,1.410321996
20160308,3.618116543,4.363724965,14.96176544,2.436346147,19.81009566,9.529080243,4.69630142,10.41807465,6.483332483,1.398466185
20160309,3.576057643,4.293426164,15.13905617,2.414656125,19.64132355,9.325753451,4.607456556,10.7020167,6.374050541,1.431110471
20160310,3.53342549,4.268817928,15.17657598,2.427898619,19.6299261,9.250824576,4.647669253,10.92064355,6.419659681,1.436291789
20160311,3.485323184,4.32423744,15.24196379,2.478994919,19.90849819,9.4115334,4.5624943,10.93648976,6.487551034,1.452265297
20160314,3.371738544,4.315951689,15.2496177,2.589132999,20.36535313,9.347579664,4.61017548,11.11513687,6.330120226,1.470523526
20160315,3.257999816,4.305648283,15.51679772,2.565486602,20.68446257,9.505195147,4.646548418,10.98457917,6.361182128,1.482798145
20160316,3.228763451,4.444174544,15.83256417,2.574353803,20.19803357,9.610672737,4.615952991,10.89382447,6.317067975,1.459702239
20160317,3.268217994,4.485950828,15.60162065,2.63194014,20.37557976,9.543961452,4.657823837,10.70101729,6.259756222,1.413926814
20160318,3.214974444,4.496859662,15.53904881,2.641806501,20.03668788,9.40078986,4.664869275,10.91166874,6.370330835,1.428137815
20160321,3.23672787,4.499729712,15.46728797,2.616893094,20.33350402,9.665961478,4.67557179,10.83297351,6.40197466,1.444893462
20160322,3.235880688,4.681328099,15.4016229,2.635687576,20.27055377,9.555223001,4.825402988,10.72219877,6.291760497,1.410859933
20160323,3.186278866,4.713286823,15.41979946,2.590953476,20.16971609,9.581088232,4.940851956,10.91921952,6.29734368,1.418409679
20160324,3.149239868,4.679571041,15.07601142,2.513526615,19.83929246,9.694350716,4.651248928,11.15460734,6.279280573,1.407214737
20160325,3.216986764,4.560274657,15.05652759,2.493349642,20.53478797,9.581646552,4.654240611,11.04492765,6.16139015,1.370362544
20160328,3.258370183,4.500975107,15.23817042,2.478171911,20.99987377,9.628621636,4.695100026,11.26996007,6.060377002,1.377060823
20160329,3.252893634,4.558464648,14.79166916,2.504947018,21.39236332,9.552589229,4.695664311,11.43856566,6.094160429,1.356158752
20160330,3.177932185,4.673821403,14.7703382,2.44464566,21.13444701,9.274674861,4.792507513,11.49301088,6.024251563,1.380932341
20160331,3.191084114,4.648453911,14.69995208,2.447894291,20.83529298,9.377424409,4.762506014,11.39358963,5.994530259,1.404321813
20160401,3.216293505,4.718869853,14.41338091,2.426963038,21.02271487,9.339774105,4.965438907,11.31140469,5.920689552,1.408891199
20160404,3.134537728,4.811549024,14.10219471,2.469691896,21.72932141,9.428318522,5.021261195,11.3333596,5.938902395,1.40671534
20160405,3.276885759,4.831018868,14.20175867,2.495112845,21.58253252,9.356358109,5.051219294,11.38769677,5.762624406,1.402601749
20160406,3.335819152,4.868476374,14.49151614,2.468864696,21.46150592,9.27967568,5.035959001,11.45581985,5.823842204,1.417537426
20160407,3.327259627,4.985456546,14.58698814,2.519748856,21.37616692,9.230557008,5.171802844,11.46032126,5.77648848,1.413294542
20160408,3.347955702,5.165243002,14.70210914,2.557549152,21.46182101,9.056123159,5.249336864,11.64900886,5.624172373,1.415543545
20160411,3.301115155,5.344286486,14.78716802,2.559665463,21.41181383,9.185391299,5.333257418,11.82983997,5.641364792,1.42770733
20160412,3.29210912,5.407675455,14.61016546,2.575203602,21.67462508,9.392305327,5.339508274,11.89444039,5.581323889,1.439701389
20160413,3.226020891,5.430285728,14.34014281,2.582056422,21.65942051,9.529756232,5.343661946,12.24214899,5.599083242,1.463714245
20160414,3.141893722,5.355431077,14.61976708,2.643903425,21.48010796,9.249602445,5.239606771,12.14795292,5.603980829,1.511156794
20160415,3.147081972,5.381729645,14.54517303,2.632484566,21.00080293,9.378678238,5.369789397,11.68337364,5.483526997,1.487435103
20160418,3.216447325,5.406379635,14.50723405,2.569828903,21.65194893,9.562122394,5.401107624,11.63497259,5.54843098,1.495120121
20160419,3.226390283,5.504583231,14.03643543,2.644988832,22.28353367,9.431440491,5.240176153,11.79794615,5.569333291,1.476974263
20160420,3.162543939,5.5655506,14.3907795,2.700805458,22.72408856,9.348037914,5.186457496,11.8776819,5.545852588,1.514127399
20160421,3.117529412,5.476260783,14.33448162,2.704479183,22.63762392,9.469579968,4.977165624,12.32455205,5.426854486,1.492504466
20160422,3.135675104,5.569872316,14.73971127,2.637718549,21.94920144,9.528575676,5.081924685,12.18373614,5.454026425,1.509666926
20160425,3.182557178,5.538574901,15.02645644,2.674816401,22.40867014,9.554697247,4.99378092,12.15174279,5.483808681,1.527458847
20160426,3.137722851,5.560784243,14.82358216,2.622664526,21.65508317,9.750918398,5.092320928,12.08137677,5.483797486,1.473798375
20160427,3.126869252,5.736889836,14.91187698,2.565553852,21.61662415,9.675716047,5.153563733,11.82883811,5.49857394,1.454404197
20160428,3.188606963,5.838458521,15.39410613,2.48373701,21.03703027,9.558366116,5.08002532,11.91383543,5.465216007,1.437784778
20160429,3.207553831,5.915111639,14.91504124,2.516814342,21.29010594,9.47111705,5.096691202,11.81458442,5.563800601,1.438850755
20160502,3.220852977,5.910812431,14.62270027,2.550200221,22.21353976,9.601207841,5.078838649,11.66539686,5.498804177,1.477109126
20160503,3.34353581,5.952202145,14.77191142,2.559106561,22.57523956,9.453287197,5.102924087,11.78682151,5.502271001,1.457891737
20160504,3.277656382,5.900268124,15.15319671,2.6319846,22.18108921,9.623059248,5.112379307,11.89047904,5.652317074,1.445655667
20160505,3.224041254,6.030506949,15.67292243,2.605782761,22.13146946,9.274156491,5.128798398,11.85235557,5.395127988,1.461933845
20160506,3.136888022,6.062532495,15.54796641,2.605101464,22.44541384,8.878579658,5.1634473,11.99648353,5.250394773,1.435121449
20160509,3.190973976,6.030237565,15.19381796,2.578997903,22.86299324,8.931468027,5.12765911,12.50815191,5.217720393,1.410826748
20160510,3.129212889,5.833774643,15.19861225,2.627151424,23.07159472,8.954809687,5.202927817,12.58170069,5.271750584,1.442854505
20160511,3.115730749,5.778875776,14.97713395,2.610922681,23.44862204,9.092856735,5.330639504,12.69506372,5.305338642,1.500417219
20160512,3.137196701,5.780876312,15.30484735,2.689854313,23.09750154,8.89493808,5.344048076,12.43263635,5.420333685,1.520369185
20160513,3.067507982,5.976923646,15.40966371,2.711172785,23.56706768,8.96495102,5.350760087,12.30512014,5.485704963,1.523130241
20160516,3.073201829,5.845645721,14.86324038,2.669377304,23.64616103,8.933336435,5.447473998,12.42565764,5.55517301,1.569091774
20160517,3.02193389,5.796591008,15.10269786,2.71444501,24.43207475,9.095349944,5.317388944,12.34019741,5.510417072,1.570690852
20160518,3.097210503,5.838492866,15.00999955,2.739984054,24.6374808,9.150998068,5.338022022,12.44021037,5.54291305,1.534857414
20160519,3.002907244,5.764957905,15.0881173,2.743240733,24.58210535,9.237042798,5.347389737,12.63468142,5.50092315,1.569061224
20160520,3.078637806,5.842138536,14.84690624,2.811573942,24.69536784,9.102585382,5.390580832,12.53136779,5.817348746,1.518085045
20160523,3.110540768,5.611282366,15.00531066,2.783526096,24.75057601,9.029049496,5.293585747,12.89544909,5.863217638,1.530438965
20160524,3.14757632,5.617295348,15.37470134,2.753004967,24.37739892,9.228535865,5.267356088,13.02957972,6.071025597,1.541779043
20160525,3.24502568,5.813671857,15.27680421,2.842646694,24.39196071,9.282383595,5.323090818,12.78551359,6.14048839,1.534193014
20160526,3.141831776,5.796175656,15.52867925,2.739299405,24.9573645,9.112792244,5.317806931,12.80038027,6.057966685,1.557974356
20160527,3.120347522,5.859319684,15.67771587,2.740704997,24.75246602,9.122921049,5.265707053,12.89095491,5.965235709,1.55937365
20160530,3.085250293,5.648255886,15.67577402,2.727719353,24.34372267,9.347899135,5.228448515,12.97011008,6.056233915,1.549750547
20160531,3.09046396,5.722175701,15.8949303,2.710455128,23.44430365,9.351512044,5.270530143,12.60626757,5.919137677,1.527140201
20160601,3.146939626,5.525047427,15.9911473,2.648341188,23.87108466,9.229131091,5.278549041,12.6367375,6.100793299,1.514024782
20160602,3.071242127,5.534660337,15.81804597,2.656012571,23.49520323,9.160522114,5.288578207,12.5795709,6.088268346,1.503108003
20160603,3.023655373,5.486533006,15.68497726,2.630591135,23.20747025,9.392319679,5.247013609,12.44672314,6.176528027,1.511080822
20160606,2.960040314,5.549624861,15.79397719,2.601531514,23.28456816,9.591543522,5.292841918,13.07120284,6.142568671,1.501950512
20160607,2.994015331,5.681307206,15.87125774,2.619912091,23.75382903,9.769444035,5.281413322,13.18895275,6.029126859,1.47712619
20160608,3.001204614,5.665294079,15.56294628,2.652703551,23.85540361,9.728819116,5.096584527,13.22470213,6.128499267,1.491238267
20160609,3.035017505,5.643949347,15.92224264,2.632074675,24.29557864,9.994362333,5.10739039,12.92634533,6.167230693,1.489008548
20160610,3.034561381,5.690631044,15.76884072,2.592184396,24.23086519,10.16350816,5.126668489,13.0484484,6.257695424,1.51353851
20160613,3.077278851,5.659084358,16.18792291,2.601227094,23.69016337,10.27230903,5.17457535,12.70844179,5.901320506,1.518585106
20160614,3.126527972,5.789241988,15.73225822,2.617288568,22.83696284,10.31806764,5.140529384,12.81156952,5.969623452,1.509091806
20160615,3.156527449,5.531884187,15.84784375,2.67933981,23.3416307,10.1814248,5.175001288,12.40847727,6.059757828,1.552827951
20160616,3.127856211,5.401437814,15.53840366,2.722667726,23.49229697,10.31560567,5.144425941,11.93724074,5.947323868,1.535920107
20160617,3.151131394,5.239691221,15.95047375,2.66889748,23.41430255,10.45588398,5.069117094,12.20110186,5.951509089,1.581175554
20160620,3.289200012,5.288719434,15.76375804,2.65925266,23.31072532,10.47715762,5.06968585,12.18231676,5.827724581,1.586861413
20160621,3.324658882,5.378153334,15.76734174,2.74594538,23.31577714,10.45576799,4.985122198,12.39195545,5.830976725,1.565861641
20160622,3.255357919,5.492947855,15.49494401,2.6984109,23.94051097,10.35460656,5.004732515,12.75124358,5.626315604,1.551380416
20160623,3.248028098,5.395856536,15.58305936,2.765617566,23.12232738,10.31386917,4.95950976,12.54101267,5.7096172,1.539806933
20160624,3.222326657,5.404920769,15.9233212,2.783920126,23.34404851,10.53958372,4.945778904,12.36833236,5.711535283,1.492194314
20160627,3.229489101,5.362604277,15.6127768,2.77101517,23.08668339,10.57838627,5.072587599,12.52471494,5.685898592,1.507194439
20160628,3.288938797,5.398117447,15.82118075,2.737801031,23.07960349,10.3820271,5.137294881,12.10655483,5.799818468,1.522201794
20160629,3.246245552,5.329582549,16.07750895,2.700509702,22.90803789,10.38802965,5.087552349,12.12475491,5.910615345,1.54615266
20160630,3.180964931,5.254170433,16.58471777,2.716561508,22.72571086,10.08659045,5.078729909,12.48089247,5.778744292,1.541025558
20160701,3.298189724,5.336665277,16.8411809,2.796288134,22.83095418,9.875772187,5.115116382,12.36018066,5.667620518,1.561543987
20160704,3.128819193,5.294617665,16.48617798,2.816601106,23.19154291,9.865001365,5.108034304,12.48778063,5.527455457,1.56934117
20160705,3.096938513,5.294841609,16.61994323,2.740724483,23.13315999,9.827052886,5.157000296,12.34351197,5.544238943,1.556990116
20160706,3.074157519,5.205391744,16.28125379,2.76498454,22.82033848,9.728213779,5.260713458,12.21557345,5.553618233,1.535837081
20160707,3.075719454,5.313331181,16.77048456,2.81087202,23.23471827,9.60165968,5.210298285,12.14608283,5.578046611,1.542657143
20160708,3.041671052,5.388382995,16.55304656,2.768860687,22.7907029,9.180673889,5.153824464,12.25609189,5.691482716,1.540538683
20160711,2.969048709,5.462038449,16.16415187,2.703633436,22.61508529,9.276861825,5.141462827,12.15163224,5.815323114,1.521590109
20160712,2.952896749,5.46945839,16.19296844,2.704104049,22.36579998,9.436393439,5.242869927,12.24119147,5.792323161,1.496366607
20160713,2.915629494,5.4215813,16.13397522,2.675084686,22.68899247,9.165665833,5.269103759,12.47606389,5.774877268,1.502510667
